dmw_id	gene	rho	p_value	fdr
dmw=6298	AT2G07665	-0.3143080364906676	0.2572524940703865	0.45754153274532544
dmw=6299	AT2G00510	-0.4277064740018315	0.022915259222432437	0.08039982378613438
dmw=6373	AT2G10545	-0.05258039164549851	0.8207745945038076	0.9157799225085341
dmw=6376	AT2G10550	0.10134998158865904	0.7584713667495674	0.8862063162402176
dmw=6382	AT2G10606	-0.5732795041127645	0.041617798586980545	0.12681552522285883
dmw=6481	AT2G05705	0.18919109243026708	0.585903505640743	0.7688046333360066
dmw=6531	AT2G05855	-0.19075902000045544	0.5014580598087114	0.706992534380135
dmw=6654	AT2G14395	0.3870051116707343	0.2443094254908077	0.4438046960099288
dmw=6694	AT2G14870	-0.4829906549362072	0.04338881033687958	0.1299547782772881
dmw=6711	AT2G15042	0.7597223393110444	0.016426872504194754	0.06264658209674273
dmw=6737	AT2G15292	-0.0669622730627614	0.8372514187430591	0.9215706669925533
dmw=6946	AT2G17880	-0.13034854021241346	0.715776575911266	0.8575352538722288
dmw=7630	AT2G26120	0.39874835780318135	0.17315650524516973	0.35406731593076385
dmw=7900	AT2G29540	-0.18998667500522018	0.6699927552288374	0.8319020257037536
dmw=7937	AT2G30115	0.2866502824865677	0.3291733391337227	0.5462498114273128
dmw=8231	AT2G33540	-0.3124139059534272	0.5806080926676498	0.7657479448147133
dmw=8503	AT2G36870	-0.28251414629935095	0.33702796728358453	0.5548854256128464
dmw=5700	AT2G01008	0.22494108550007866	0.2856631448546936	0.492054595856798
dmw=5701	AT2G03865	-0.04887077042627581	0.8788559552881253	0.9392820827622437
dmw=5702	AT2G03875	0.18956188786417386	0.4020334199267154	0.6202224116457369
dmw=5751	AT2G01590	-1.1296044973757549	0.0005548986242826721	0.004635479664075655
dmw=5756	AT2G01660	-0.5740230118847879	0.0037674265691052164	0.019941378564056922
dmw=5778	AT2G01918	-1.240008809232642	2.0700808316496733e-06	6.87043043585351e-05
dmw=5788	AT2G01990	-0.8295688743442007	9.742745557764278e-05	0.0012928837652890896
dmw=5890	AT2G03640	-0.5184040648910782	0.014482896487330544	0.05659569273127944
dmw=5897	AT2G03690	-0.3398432573848522	0.2218462831101036	0.41591944375451484
dmw=5898	AT2G03730	-0.37127603642449114	0.16351456559956837	0.34265509651240605
dmw=5914	AT2G03965	0.15368246771027327	0.6966791516375136	0.8512656698615588
dmw=5917	AT2G03980	-0.4076412596682125	0.1632378725778653	0.34265509651240605
dmw=5955	AT2G04378	-0.3698929766972772	0.247964129400903	0.44760627230853633
dmw=5970	AT2G04570	-0.09845606628281625	0.42887269223547475	0.6422630073965403
dmw=5991	AT2G04850	0.17420574046698536	0.5388320520673109	0.7319532742684267
dmw=5998	AT2G04940	-0.1048369529234327	0.5976975927724346	0.7783379044799043
dmw=6003	AT2G05060	-0.7649431703758421	0.0033684518458582543	0.018384261629839718
dmw=6005	AT2G05100	-1.0486658811603133	0.00013737448151635912	0.0016378239155542622
dmw=6031	AT2G05360	0.1847103434416163	0.3638693493758436	0.5841637637364483
dmw=6032	AT2G05370	-0.6721209147424541	0.00169646002646049	0.010683348269197342
dmw=6056	AT2G04985	-0.3176913254060827	0.6757182332346591	0.8347907348210878
dmw=6056	AT2G04995	-0.12091327873956144	0.7789226164457712	0.8941027089665522
dmw=6061	AT2G05850	0.24056378329613534	0.2144509063748437	0.40765590252060074
dmw=6069	AT2G05940	-0.8960322789495052	0.014517624764131128	0.05659569273127944
dmw=6104	AT2G06510	-0.4026678560637234	0.09525426766760237	0.23561641852981094
dmw=6106	AT2G06530	-0.2596640626581706	0.5728199885556772	0.7645901586373604
dmw=6162	AT2G07213	0.11380119939436778	0.7075126097878237	0.8551431937199286
dmw=6163	AT2G07213	0.10443777083495986	0.7000358579488678	0.8528214618662794
dmw=6166	AT2G07240	-0.037498418712207056	0.8936165413042733	0.9497845976934254
dmw=6167	AT2G07240	-0.0024481796557894505	0.995295596660596	0.995295596660596
dmw=6201	AT2G07779	0.0997706033107784	0.5427893757398119	0.7348901360622812
dmw=6204	AT2G07621	-0.07905225551665986	0.7471801367875088	0.8797096912512568
dmw=6214	AT2G07669	-0.5213106105399207	0.11183825503874617	0.26513007179069553
dmw=6215	AT2G07681	-0.622248096189694	0.000648498947979896	0.005309044720795415
dmw=6219	AT2G07626	-0.44569083507728474	0.05310698053305734	0.1509615094782278
dmw=6220	AT2G07774	-0.5970720588467628	0.00657485567261046	0.030934569984542696
dmw=6223	AT2G07687	-0.6416572421101293	0.0024510462236531708	0.014470599820413913
dmw=6224	AT2G07629	-0.09071084005092965	0.666856791416272	0.8298532029149649
dmw=6230	AT2G07633	-0.1589291629947	0.4516649449656357	0.6629408602383882
dmw=6232	AT2G05195	-0.8019547217624392	0.0005759624733600172	0.004778931873554737
dmw=6237	AT2G07695	-0.13896825514816283	0.45752706670135845	0.6658330396665437
dmw=6238	AT2G07599	-0.3365481571500383	0.14667521380444562	0.31599502202080565
dmw=6240	AT2G07798	-0.5753510112715295	0.0020686519193430586	0.012513815551493971
dmw=6241	AT2G07698	-0.7676182673068775	0.0007026600205574701	0.005639650361075643
dmw=6242	AT2G07667	-0.3455906903791156	0.06612809950574791	0.17808181182688254
dmw=6243	AT2G07667	-0.40616891271198274	0.0583042215005814	0.16235279819209514
dmw=6244	AT2G07667	-0.27593150415110007	0.203264862836049	0.39495134740928506
dmw=6248	AT2G07638	-0.6595767997519988	1.7708451987259724e-05	0.0003685759159382193
dmw=6249	AT2G07706	-0.38191531242375953	0.03541751240620219	0.11151975701234947
dmw=6259	AT2G07643	-0.21866733343107125	0.21557440409888567	0.40915821983528844
dmw=6260	AT2G07643	-0.36158305291327775	0.1373856441253641	0.3030945940753883
dmw=6262	AT2G07714	-0.44880231984854324	0.07608757789559077	0.19547185283637128
dmw=6263	AT2G07646	-0.24543691501231682	0.4433321030465014	0.655128546980871
dmw=6264	AT2G07715	-0.8393305819887908	2.739769610101079e-05	0.0004947701590006066
dmw=6265	AT2G07715	-0.7727039201436542	0.0064457262108352145	0.03044366071886786
dmw=6269	AT2G07718	-0.549333750093267	0.11403591649832291	0.26878331182330234
dmw=6270	AT2G07648	-0.13512085272443505	0.49752370568591964	0.7025192740657816
dmw=6275	AT2G07725	-0.45440425338144763	0.07182167851832295	0.18765323663936295
dmw=6276	AT2G07656	-0.2136525489126736	0.24325176074191007	0.44253801806083787
dmw=6277	AT2G07656	-0.14345409138513185	0.41828536467012	0.6349251270888843
dmw=6278	AT2G07656	-0.2123758666067785	0.25138174222468623	0.4512965240229824
dmw=6285	AT2G07827	-0.4903148537053039	0.012263011558171546	0.05002982788516498
dmw=6286	AT2G07787	-0.3012086720747063	0.2999748814428729	0.5066975989158843
dmw=6287	AT2G07659	-0.2362395025996405	0.37955852530987444	0.5961812136941882
dmw=6288	AT2G07775	-0.1642120276316908	0.4173647328370407	0.6349251270888843
dmw=6289	AT2G07806	-0.7392173188390971	0.00044975332533073273	0.003917000592242126
dmw=6290	AT2G07806	-0.6592909482027234	0.00011816696927784114	0.0014807044721753973
dmw=6291	AT2G07806	-0.6670044123227217	0.00036019314786514425	0.0033256931246496025
dmw=6295	AT2G05375	-0.886628952619017	0.0006095552758313195	0.005023717306851412
dmw=6296	AT2G05385	-0.12709553054542852	0.6943124822691771	0.8500655316316544
dmw=6297	AT2G00500	-0.6111356745373848	0.006197712330809597	0.03004324623242593
dmw=6298	AT2G00500	-0.7389322795717465	0.0022538243928822807	0.013435419196405052
dmw=6300	AT2G07835	-0.7371416015248412	0.0013823437019146062	0.009378552850558764
dmw=6312	AT2G07981	-0.14217109022447957	0.4555194452630901	0.6658330396665437
dmw=6313	AT2G08986	-0.030829005450320926	0.863843754121026	0.9346256652516476
dmw=6314	AT2G08986	-0.08194940087785499	0.6241409771881348	0.8008830929854017
dmw=6357	AT2G05465	-0.5397448107465281	0.15294659913751402	0.32664073694063867
dmw=6369	AT2G05505	0.21660356619072912	0.5231797334511044	0.7189832282044258
dmw=6378	AT2G10553	0.6565232359501486	0.003585658381050294	0.019227897344671445
dmw=6396	AT2G10940	-0.9476086134040974	9.04301130188884e-09	2.7762044696798738e-06
dmw=6397	AT2G10950	-0.24909988122278948	0.17967718996112442	0.3617108020856734
dmw=6398	AT2G10950	-0.19197575250359614	0.37653250926406945	0.5943212357021559
dmw=6404	AT2G11005	0.00708061148277902	0.9793812196517799	0.9922945584412636
dmw=6406	AT2G11010	0.4961166313271002	0.047720754221025855	0.13919497905800415
dmw=6443	AT2G11810	-0.795586907596767	0.001411309495538598	0.009462045426087338
dmw=6547	AT2G13360	-1.1322231212143132	0.00044941054119895335	0.003917000592242126
dmw=6549	AT2G13360	-1.1647197910333966	8.297618923627171e-07	3.6390985850764876e-05
dmw=6564	AT2G13430	0.059491284148355035	0.8738782687397838	0.9373567542120625
dmw=6565	AT2G13430	-0.2280209486533273	0.46584673197702864	0.6709958498261871
dmw=6574	AT2G13550	0.40029513834140035	0.03365393781041538	0.10790348728770258
dmw=6602	AT2G13840	-0.013663242554416692	0.958072150223193	0.9828843780067511
dmw=6619	AT2G14080	-1.0727196189286892	0.0029346158072405685	0.016683834311534345
dmw=6636	AT2G14255	0.4823513610174472	0.1224399582120571	0.282919739795328
dmw=6667	AT2G00570	-0.11997828697936873	0.6500270099619487	0.8178618526980257
dmw=6668	AT2G14560	-0.4906299753558625	0.04569725349870626	0.13489477715483483
dmw=6685	AT2G14750	-0.5475960191418605	0.00044087750138066035	0.003917000592242126
dmw=6710	AT2G06355	-0.6730714185080624	0.0008428769165360798	0.00659269333443507
dmw=6714	AT2G15050	-1.0116247573420738	2.085573085107564e-08	3.6586910693029836e-06
dmw=6717	AT2G15090	-0.6832571191031004	0.03146940937642451	0.10250513186803528
dmw=6722	AT2G15110	-0.5884439148502303	0.2456655591591975	0.44560456961322914
dmw=6725	AT2G15170	-0.5384060110537359	0.018583648185237563	0.06791880943890395
dmw=6757	AT2G15530	0.2157894057602665	0.31674077043379884	0.530638016497551
dmw=6778	AT2G15820	-0.2769211535143841	0.14917697667344654	0.3202610618094272
dmw=6825	AT2G16500	-0.10092827424681283	0.5774972458003469	0.7657479448147133
dmw=6831	AT2G16586	0.2137895093136915	0.5784869316082824	0.7657479448147133
dmw=6918	AT2G17550	-0.8980732293833155	0.017211183862315096	0.0642411361183068
dmw=6922	AT2G17630	-0.059620811851805275	0.5971857600532304	0.7783379044799043
dmw=6931	AT2G17730	-0.6616268720295587	0.006070707546510862	0.029582654234584674
dmw=7005	AT2G18670	0.1749529823851277	0.6370001237163898	0.8080951982683127
dmw=7037	AT2G18960	-0.22912198931687344	0.2387397108674696	0.4356201559364824
dmw=7038	AT2G18960	-0.533119080209796	0.02415926670828905	0.08333589752185099
dmw=7074	AT2G19390	-0.15416673672941683	0.5111267093624223	0.710830803054422
dmw=7084	AT2G19420	-0.2696885625505721	0.1541194608492586	0.3285741283383499
dmw=7108	AT2G19670	-0.23108325626024312	0.36941587338069404	0.5861016699114888
dmw=7161	AT2G20250	0.6646269382729272	0.005877533530054215	0.028920911840690847
dmw=7173	AT2G20300	0.7008968935342808	0.003242866534670206	0.01785757894428257
dmw=7182	AT2G20360	0.15859212658428465	0.44328409088164644	0.655128546980871
dmw=7223	AT2G20950	-1.0817216252732602	9.339252227290058e-05	0.0012742890816791323
dmw=7234	AT2G21090	-0.062304467095242774	0.697867163929141	0.8518696593488918
dmw=7251	AT2G21380	0.3898483919760188	0.5650525626826616	0.7574460373292068
dmw=7286	AT2G00720	-0.19151096713288826	0.4135727004013263	0.6316757165333691
dmw=7356	AT2G22720	-0.5440009849928936	0.04641282784491705	0.13667854338982768
dmw=7364	AT2G22840	-0.13433099239585913	0.5028696810081736	0.7072743182923773
dmw=7367	AT2G22870	-0.17586734373055332	0.5059319661663206	0.7099325999760688
dmw=7368	AT2G22890	0.04047432880199784	0.799735356621764	0.9052611934846994
dmw=7379	AT2G23080	-0.0363628153564561	0.8953833438262857	0.950329080569299
dmw=7380	AT2G23090	-0.21287511672615997	0.5424394283482302	0.7348901360622812
dmw=7386	AT2G23200	-0.5048201402011188	0.2747588510522139	0.4792668595058504
dmw=7422	AT2G23740	-0.3265374687509011	0.18999864827248686	0.378149659770849
dmw=7423	AT2G23740	-0.30278631309657117	0.20663902274721802	0.39721054074152384
dmw=7424	AT2G23770	-0.7153916172636822	0.00011122364945790864	0.0014377120161506505
dmw=7448	AT2G24070	-0.190573119877912	0.368570510325673	0.5861016699114888
dmw=7457	AT2G24200	-0.14149705292805193	0.6251926980139868	0.8013952329448599
dmw=7458	AT2G24205	-0.2884210866701466	0.4081908817363751	0.6257907650090745
dmw=7463	AT2G24280	-0.0467038331820129	0.807035127519484	0.9094844099886775
dmw=7482	AT2G24600	-0.3095969330050874	0.03144990035691977	0.10250513186803528
dmw=7496	AT2G24720	0.07979419621392977	0.744640587489596	0.878363373058965
dmw=7504	AT2G24820	0.6970233782442621	0.01764073659062635	0.06544659979845667
dmw=7517	AT2G25050	-0.7081020327348118	0.00012656525981858885	0.0015540018674269627
dmw=7566	AT2G25630	-0.009693110735850786	0.9568924123076141	0.9828843780067511
dmw=7629	AT2G26080	-0.8164341361494145	0.0001690184382199222	0.0018698616408474276
dmw=7660	AT2G26470	-0.16124103498247272	0.3497430604395132	0.5718834596800562
dmw=7721	AT2G27050	-0.4711938575955388	0.005887807785156932	0.028920911840690847
dmw=7722	AT2G27060	-0.7568182543460916	1.6516891421138298e-06	6.191105439156762e-05
dmw=7754	AT2G27360	-0.3127232534313696	0.12413842834025625	0.2844066977646169
dmw=7761	AT2G27510	0.20996630265259014	0.45884558959517163	0.6660311867882633
dmw=7805	AT2G28250	-0.48602656520661286	0.00547889862597725	0.027129385131855095
dmw=7807	AT2G28260	-0.7059902619189586	0.00018011797724919382	0.001957388283734602
dmw=7813	AT2G28290	-0.006193393177474028	0.9819673135127704	0.9922945584412636
dmw=7854	AT2G28630	-0.7781751418407065	2.5811654123945257e-05	0.0004802532009727996
dmw=7904	AT2G29630	-0.6644154828963176	0.0809868996875922	0.20505549034301696
dmw=7951	AT2G30490	-0.6589762775782112	0.009495453372933305	0.04091374295425298
dmw=7952	AT2G30505	0.046225773652867265	0.8130192717703987	0.9126029851316724
dmw=7973	AT2G30766	-0.16605393898841275	0.7790634353373053	0.8941027089665522
dmw=7973	AT2G30770	-0.1445242917949086	0.6071255864565388	0.7872758396712034
dmw=7987	AT2G30920	-0.7430643205113139	0.00018767656380400078	0.0020216387750115173
dmw=8112	AT2G32010	-0.8719917375990002	0.005408585201655288	0.026889646265719408
dmw=8156	AT2G32710	-0.7434251011880724	0.0012210206803824697	0.008768499388945455
dmw=8192	AT2G33051	-0.24086792425125197	0.14537786609782802	0.3143336087168717
dmw=8193	AT2G33060	-0.8343143963219363	1.5063906111574225e-08	3.625459700037063e-06
dmw=8194	AT2G33070	-0.05647082993983285	0.7046749718569931	0.8538376108794961
dmw=8251	AT2G33810	-0.4785975584305406	0.06001511670685948	0.16598775521626902
dmw=8271	AT2G34110	0.33737480357248767	0.36391309385861803	0.5841637637364483
dmw=8271	AT2G34100	-0.3528401551639609	0.2898731023991356	0.49370897329561514
dmw=8272	AT2G34100	-0.8149895769084716	0.009434608938667939	0.04079471752353602
dmw=8292	AT2G34430	-1.0146914117858028	2.050156242113776e-06	6.87043043585351e-05
dmw=8333	AT2G34920	-0.660749824077658	4.2124079225157805e-05	0.0006990320174120782
dmw=8334	AT2G34920	-0.6933394961803949	1.2181144351655178e-06	5.1580845737353655e-05
dmw=8340	AT2G34970	-0.07562987686527313	0.7414669839349426	0.8755014002616437
dmw=8377	AT2G08735	-0.21297462200874304	0.3945932440765917	0.611953033073543
dmw=8413	AT2G35880	-0.14726307627122356	0.4671818789822607	0.6717790953047028
dmw=8439	AT2G36380	0.20623280424523419	0.6996979492084392	0.8528214618662794
dmw=8475	AT2G36750	-0.5781904919188878	0.007927514627356323	0.03579039692056458
dmw=8504	AT2G36880	-0.47286955284661336	0.12096979329202913	0.2824161714118094
dmw=8505	AT2G36910	-0.4505392071582083	0.03955375719978483	0.12210116007741509
dmw=8507	AT2G36910	0.15048252788324143	0.5811702643056293	0.7657479448147133
dmw=8515	AT2G37025	0.1268089269878777	0.6230325873111098	0.8002970891402121
dmw=8516	AT2G37030	-0.6610253261920576	0.0038824115623988724	0.020287665526067297
dmw=8546	AT2G37640	0.1027596628389914	0.8490216523524776	0.9284047988324511
dmw=8552	AT2G37710	-0.5315721989096305	0.011608006750070801	0.047674355481896136
dmw=8556	AT2G37800	-0.02966844442744375	0.8293646324790453	0.9197102532225174
dmw=8566	AT2G37930	-0.3340027874232983	0.06497526798971032	0.17652572807823955
dmw=8579	AT2G38040	-0.1070538998274979	0.6691946566835705	0.8317520631654094
dmw=8595	AT2G38370	0.1675724958880209	0.8295437785371595	0.9197102532225174
dmw=8692	AT2G39570	-0.6388778010292332	0.04980654221344109	0.14377281877631468
dmw=8706	AT2G39730	-1.0382751202068359	0.003763967628310576	0.019941378564056922
dmw=8709	AT2G39770	-0.5489036993201885	0.0015579916962180247	0.010016826193485519
dmw=8710	AT2G39770	-0.4508841415164749	0.010140214943244583	0.04323674982744565
dmw=8713	AT2G39805	-0.04694913603032554	0.6406191631992932	0.8096237768936352
dmw=8721	AT2G39920	-0.6698089896062456	0.001292251221538775	0.008965449152822687
dmw=8809	AT2G40960	-1.2460566305856347	0.0001574432697214563	0.0017576394110722577
dmw=8812	AT2G40990	0.22104074080199493	0.48159919765909376	0.6866719015381488
dmw=8888	AT2G41910	0.14109042616365292	0.5266031229220458	0.7194285768757946
dmw=8889	AT2G41920	-0.3123767807467823	0.12494043776166816	0.28518003266046194
dmw=8931	AT2G42520	0.06739588756686749	0.7912055804956641	0.9021359822178975
dmw=8933	AT2G42580	-0.2907708824753808	0.28531400147473607	0.492054595856798
dmw=8944	AT2G42670	0.5477580452289277	0.1244653197808498	0.28462460463851685
dmw=8950	AT2G42840	0.6770140041326675	0.007867463967611068	0.03565035332924868
dmw=9000	AT2G43440	-1.014462497989209	0.0012437347555850965	0.008876564771334802
dmw=9001	AT2G43445	-0.3682120114523089	0.2819467535263459	0.4883365491260265
dmw=9028	AT2G43865	0.45646000367148004	0.16234180348377894	0.34168009053451526
dmw=9052	AT2G44210	-1.0295860919992208	0.00046853440165377897	0.004023498218397487
dmw=9053	AT2G44220	-1.0316390406632876	7.575769614989653e-05	0.0010883132613036446
dmw=9071	AT2G44710	0.3305156226011891	0.21910302681489732	0.41330033322380016
dmw=9076	AT2G44830	-0.07121429175512507	0.7727219845075891	0.8916302441580148
dmw=9109	AT2G45470	-0.2989198668295545	0.5807659283309984	0.7657479448147133
dmw=9122	AT2G45560	-0.7023985013695996	0.23686865497392007	0.434141355683543
dmw=9143	AT2G45910	0.2710795905224493	0.28795803921865953	0.49318336424060516
dmw=9183	AT2G46520	-0.14861884987396315	0.43502829520665853	0.6479596639504263
dmw=9218	AT2G47210	-0.48463181762109914	0.03205934176249165	0.10360229390615722
dmw=9220	AT2G47230	0.13688932696326042	0.5251856316770114	0.7189832282044258
